3776508:
 num     #instances         #bytes  class name (module)
6496:             1             16  nrepl.middleware.print$with_quota_bound_writer
6497:             1             16  nrepl.middleware.print$wrap_print
6498:             1             16  nrepl.middleware.session$add_per_message_bindings
6499:             1             16  nrepl.middleware.session$add_stdin
6500:             1             16  nrepl.middleware.session$close_all_sessions_BANG_
6501:             1             16  nrepl.middleware.session$close_session
6502:             1             16  nrepl.middleware.session$create_session
6503:             1             16  nrepl.middleware.session$eval25589$fn__25591
6504:             1             16  nrepl.middleware.session$fn__25503
6505:             1             16  nrepl.middleware.session$gather_initial_bindings
6506:             1             16  nrepl.middleware.session$interrupt_session
6507:             1             16  nrepl.middleware.session$make_ephemeral_exec_fn
6508:             1             16  nrepl.middleware.session$register_session
6509:             1             16  nrepl.middleware.session$session
6510:             1             16  nrepl.middleware.session$session_exec
6511:             1             16  nrepl.middleware.session$session_in
6512:             1             16  nrepl.misc$attach_self_enabled_QMARK_
6513:             1             16  nrepl.misc$handle_file_meta
6514:             1             16  nrepl.misc$java_8_QMARK_
6515:             1             16  nrepl.misc$jvmti_agent_enabled_QMARK_
6516:             1             16  nrepl.misc$log
6517:             1             16  nrepl.misc$log_exceptions
6518:             1             16  nrepl.misc$noisy_future
6519:             1             16  nrepl.misc$parse_java_version
6520:             1             16  nrepl.misc$requiring_resolve
6521:             1             16  nrepl.misc$response_for
6522:             1             16  nrepl.misc$returning
6523:             1             16  nrepl.misc$sanitize_meta
6524:             1             16  nrepl.misc$uuid
6525:             1             16  nrepl.misc$with_session_classloader
6526:             1             16  nrepl.server$accept_connection_loop
6527:             1             16  nrepl.server$default_handler
6528:             1             16  nrepl.server$eval25149
6529:             1             16  nrepl.server$eval25149$loading__6814__auto____25150
6530:             1             16  nrepl.server$eval26181
6531:             1             16  nrepl.server$eval26215
6532:             1             16  nrepl.server$eval26257
6533:             1             16  nrepl.server$eval26257$fn__26258
6534:             1             16  nrepl.server$eval26298
6535:             1             16  nrepl.server$eval26298$__GT_Server__26334
6536:             1             16  nrepl.server$eval26298$map__GT_Server__26336
6537:             1             16  nrepl.server$fn__26290
6538:             1             16  nrepl.server$handle
6539:             1             16  nrepl.server$handle_STAR_
6540:             1             16  nrepl.server$normalize_msg
6541:             1             16  nrepl.server$safe_close
6542:             1             16  nrepl.server$start_server
6543:             1             16  nrepl.server$stop_server
6544:             1             16  nrepl.server$unknown_op
6545:             1             16  nrepl.socket$as_nrepl_uri
6546:             1             16  nrepl.socket$buffered_output_channel
6547:             1             16  nrepl.socket$eval11496$fn__11497
6548:             1             16  nrepl.socket$eval11496$fn__11497$G__11488__11499
6549:             1             16  nrepl.socket$eval11513$fn__11514
6550:             1             16  nrepl.socket$eval11517$fn__11518
6551:             1             16  nrepl.socket$eval11521$fn__11522
6552:             1             16  nrepl.socket$eval11534$fn__11535
6553:             1             16  nrepl.socket$eval11534$fn__11535$G__11526__11537
6554:             1             16  nrepl.socket$eval11551$fn__11552
6555:             1             16  nrepl.socket$eval11555$fn__11556
6556:             1             16  nrepl.socket$eval11568$fn__11569
6557:             1             16  nrepl.socket$eval11568$fn__11569$G__11560__11576
6558:             1             16  nrepl.socket$eval11597$fn__11598
6559:             1             16  nrepl.socket$eval11602$__GT_BufferedOutputChannel__11620
6560:             1             16  nrepl.socket$eval11602$map__GT_BufferedOutputChannel__11622
6561:             1             16  nrepl.socket$eval11635$fn__11636
6562:             1             16  nrepl.socket$eval11635$fn__11636$G__11627__11638
6563:             1             16  nrepl.socket$eval11652$fn__11653
6564:             1             16  nrepl.socket$eval11656$fn__11657
6565:             1             16  nrepl.socket$eval11660$fn__11661
6566:             1             16  nrepl.socket$eval11673$fn__11674
6567:             1             16  nrepl.socket$eval11673$fn__11674$G__11665__11676
6568:             1             16  nrepl.socket$eval11690$fn__11691
6569:             1             16  nrepl.socket$eval11694$fn__11695
6570:             1             16  nrepl.socket$eval11698$fn__11699
6571:             1             16  nrepl.socket$find_class
6572:             1             16  nrepl.socket$inet_socket
6573:             1             16  nrepl.socket$unix_client_socket
6574:             1             16  nrepl.socket$unix_server_socket
