3797098:
 num     #instances         #bytes  class name (module)
 376:             7            560  java.util.concurrent.TimeUnit (java.base@21.0.11)
 377:            35            560  jdk.proxy1.$Proxy9 (jdk.proxy1)
 378:            10            560  sun.invoke.util.Wrapper (java.base@21.0.11)
 379:            23            552  com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket
 380:            23            552  java.util.regex.Pattern$StartS (java.base@21.0.11)
 381:            23            544  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.11)
 382:            17            544  jdk.internal.org.objectweb.asm.Type (java.base@21.0.11)
 383:            17            544  sun.reflect.generics.repository.ClassRepository (java.base@21.0.11)
 384:            24            536  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@21.0.11)
 385:             1            528  [Ljava.lang.Character; (java.base@21.0.11)
 386:            33            528  clojure.lang.Var$Unbound
 387:             6            528  com.fasterxml.jackson.databind.deser.CreatorProperty
 388:            11            528  com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl$ElementStack (java.xml@21.0.11)
 389:            11            528  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@21.0.11)
 390:            33            528  java.security.SecureClassLoader$CodeSourceKey (java.base@21.0.11)
 391:            13            520  java.lang.WeakPairMap$Pair$Weak (java.base@21.0.11)
 392:            16            512  clojure.spec.alpha$every_impl$cfns__2222
 393:            16            512  java.lang.invoke.VarForm (java.base@21.0.11)
 394:             8            512  java.nio.DirectByteBuffer (java.base@21.0.11)
 395:            16            512  java.time.temporal.ChronoUnit (java.base@21.0.11)
 396:            32            512  java.util.jar.Attributes (java.base@21.0.11)
 397:            16            512  jdk.jfr.internal.LogTag (jdk.jfr@21.0.11)
 398:            32            512  jdk.proxy1.$Proxy0 (jdk.proxy1)
 399:            17            504  [Ljava.io.ObjectStreamField; (java.base@21.0.11)
 400:             9            504  com.fasterxml.jackson.databind.type.MapType
 401:            21            504  com.fasterxml.jackson.databind.type.TypeBindings$AsKey
 402:            21            504  java.util.AbstractMap$SimpleImmutableEntry (java.base@21.0.11)
 403:            21            504  sun.reflect.generics.factory.CoreReflectionFactory (java.base@21.0.11)
 404:            31            496  java.util.regex.CharPredicates$$Lambda/0x00007fcb7d44d580 (java.base@21.0.11)
 405:            31            496  jdk.proxy1.$Proxy2 (jdk.proxy1)
 406:            15            480  clojure.core$concat$cat__5581$fn__5582
 407:            10            480  com.sun.org.apache.xerces.internal.util.XMLAttributesImpl (java.xml@21.0.11)
 408:            12            480  java.lang.OutOfMemoryError (java.base@21.0.11)
 409:            15            480  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@21.0.11)
 410:            15            480  jdk.jfr.internal.EventWriterMethod (jdk.jfr@21.0.11)
 411:            29            464  [Ljdk.jfr.SettingControl; (jdk.jfr@21.0.11)
 412:            22            464  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@21.0.11)
 413:            29            464  jdk.proxy1.$Proxy1 (jdk.proxy1)
 414:            29            464  jdk.proxy1.$Proxy17 (jdk.proxy1)
 415:            19            456  java.util.concurrent.ConcurrentHashMap$KeySetView (java.base@21.0.11)
 416:            19            456  java.util.regex.Pattern$$Lambda/0x00007fcb7d44dee0 (java.base@21.0.11)
 417:            19            456  sun.reflect.generics.tree.FormalTypeParameter (java.base@21.0.11)
 418:            14            448  com.fasterxml.jackson.core.JsonGenerator$Feature
 419:            14            448  jdk.internal.reflect.MethodHandleObjectFieldAccessorImpl (java.base@21.0.11)
 420:             8            448  sun.util.calendar.ZoneInfo (java.base@21.0.11)
 421:            11            440  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@21.0.11)
 422:            11            440  [[S (java.base@21.0.11)
 423:            11            440  com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl$ElementStack2 (java.xml@21.0.11)
 424:            11            440  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDDescription (java.xml@21.0.11)
 425:            11            440  com.sun.org.apache.xerces.internal.impl.validation.ValidationState (java.xml@21.0.11)
 426:            11            440  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.11)
 427:             1            432  [[[C (java.base@21.0.11)
 428:             9            432  clojure.spec.alpha$fspec_impl$reify__2511
 429:             6            432  com.fasterxml.jackson.databind.deser.std.MapDeserializer
 430:             6            432  com.fasterxml.jackson.databind.introspect.AnnotatedClass
 431:             9            432  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$Limit (java.xml@21.0.11)
 432:             9            432  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle (java.base@21.0.11)
 433:            18            432  java.text.DateFormat$Field (java.base@21.0.11)
 434:            13            416  java.lang.WeakPairMap$Pair$Weak$1 (java.base@21.0.11)
 435:            17            408  clojure.core$comp$fn__5897
 436:            17            408  sun.nio.ch.OptionKey (java.base@21.0.11)
 437:            17            408  sun.nio.ch.SocketOptionRegistry$RegistryKey (java.base@21.0.11)
 438:            17            408  sun.reflect.generics.tree.ClassSignature (java.base@21.0.11)
 439:            10            400  com.sun.org.apache.xerces.internal.impl.XMLErrorReporter (java.xml@21.0.11)
 440:            10            400  com.sun.org.apache.xerces.internal.impl.XMLVersionDetector (java.xml@21.0.11)
 441:            10            400  com.sun.org.apache.xerces.internal.util.SymbolTable (java.xml@21.0.11)
 442:            10            400  com.sun.xml.internal.stream.XMLEntityStorage (java.xml@21.0.11)
 443:            25            400  jdk.jfr.internal.instrument.$Proxy26 (jdk.jfr@21.0.11)
 444:             7            384  [Ljava.util.Hashtable$Entry; (java.base@21.0.11)
 445:            17            384  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base@21.0.11)
 446:            16            384  clojure.spec.alpha$every_impl$check_QMARK___2216
 447:             8            384  java.lang.reflect.ProxyGenerator$PrimitiveTypeInfo (java.base@21.0.11)
 448:            12            384  java.util.regex.Pattern$BnM (java.base@21.0.11)
 449:             8            384  jdk.jfr.internal.periodic.JDKEventTask (jdk.jfr@21.0.11)
 450:            16            384  sun.reflect.generics.scope.ClassScope (java.base@21.0.11)
 451:            12            384  sun.security.jca.ProviderConfig (java.base@21.0.11)
 452:            15            360  clojure.core$partial$fn__5929
 453:             5            360  com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer
 454:             9            360  com.fasterxml.jackson.databind.introspect.AnnotatedMethod
 455:            15            360  com.networknt.schema.vocabulary.Vocabulary
 456:             1            360  java.util.concurrent.ForkJoinPool (java.base@21.0.11)
 457:            22            352  com.fasterxml.jackson.databind.introspect.AnnotationMap
 458:            11            352  com.networknt.schema.SpecificationVersionRange
 459:             1            352  com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl (java.xml@21.0.11)
 460:            11            352  com.sun.org.apache.xerces.internal.impl.dtd.XMLElementDecl (java.xml@21.0.11)
 461:            11            352  org.eclipse.jetty.http.CookieCompliance$Violation
 462:            11            352  org.eclipse.jetty.http.HttpCompliance$Violation
 463:             5            336  [Lsun.invoke.util.Wrapper; (java.base@21.0.11)
 464:             6            336  java.nio.DirectLongBufferU (java.base@21.0.11)
 465:             7            336  java.util.Hashtable (java.base@21.0.11)
 466:            21            336  jdk.internal.misc.InternalLock (java.base@21.0.11)
 467:             7            336  jdk.jfr.internal.Utils$ThrottleUnit (jdk.jfr@21.0.11)
 468:             6            336  malli.core$_sequence_schema$reify__23543
 469:            21            336  rewrite_clj.node.protocols$make_printable_BANG_$fn__1433
 470:             6            336  sun.nio.cs.StreamEncoder (java.base@21.0.11)
 471:            10            320  clojure.spec.alpha$and_spec_impl$reify__2170
 472:             5            320  com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer
 473:            20            320  com.networknt.schema.keyword.NonValidationKeyword
 474:            10            320  com.sun.org.apache.xerces.internal.impl.XMLEntityManager$EncodingInfo (java.xml@21.0.11)
 475:            10            320  com.sun.org.apache.xerces.internal.impl.XMLScanner$NameType (java.xml@21.0.11)
 476:            10            320  com.sun.org.apache.xerces.internal.util.NamespaceSupport (java.xml@21.0.11)
 477:            10            320  java.lang.invoke.SimpleMethodHandle (java.base@21.0.11)
 478:             4            320  java.util.concurrent.ThreadPoolExecutor (java.base@21.0.11)
 479:             8            320  java.util.concurrent.atomic.LongAccumulator (java.base@21.0.11)
 480:            10            320  org.eclipse.jetty.http.UriCompliance$Violation
 481:            20            320  sun.reflect.generics.tree.TypeVariableSignature (java.base@21.0.11)
 482:            13            312  clojure.core$nary_inline$fn__5627
 483:            13            312  clojure.lang.Compiler$ConstantExpr
 484:            13            312  com.fasterxml.jackson.databind.type.LogicalType
 485:            13            312  com.networknt.schema.format.PatternFormat
 486:            13            312  sci.lang.Namespace
 487:            19            304  com.networknt.schema.keyword.AnnotationKeyword
 488:             1            288  [Ljava.lang.invoke.LambdaForm$Kind; (java.base@21.0.11)
 489:             2            288  [Ljava.lang.invoke.VarHandle$AccessMode; (java.base@21.0.11)
 490:             9            288  clojure.lang.ChunkedCons
 491:             2            288  clojure.lang.Compiler$FnExpr
 492:            12            288  com.fasterxml.jackson.annotation.JsonFormat$Shape
 493:             4            288  com.fasterxml.jackson.databind.deser.impl.SetterlessProperty
 494:            12            288  java.lang.StringBuilder (java.base@21.0.11)
 495:            12            288  java.lang.annotation.ElementType (java.base@21.0.11)
 496:            12            288  java.net.StandardSocketOptions$StdSocketOption (java.base@21.0.11)
 497:             2            288  java.text.DecimalFormat (java.base@21.0.11)
 498:            12            288  java.time.Month (java.base@21.0.11)
 499:            18            288  java.util.LinkedHashSet (java.base@21.0.11)
 500:             4            288  java.util.ResourceBundle$CacheKey (java.base@21.0.11)
 501:            12            288  java.util.regex.Pattern$$Lambda/0x00007fcb7c157638 (java.base@21.0.11)
 502:            12            288  java.util.regex.Pattern$Bound (java.base@21.0.11)
 503:            12            288  java.util.regex.Pattern$SliceI (java.base@21.0.11)
 504:             6            288  java.util.stream.StreamOpFlag (java.base@21.0.11)
 505:            18            288  jdk.proxy2.$Proxy38 (jdk.proxy2)
 506:             3            288  org.eclipse.jetty.ee10.servlet.ServletHolder
 507:             9            288  org.eclipse.jetty.util.ArrayTrie
 508:             9            288  org.eclipse.jetty.util.TreeTrie$Node
 509:             6            288  sun.nio.cs.UTF_8$Encoder (java.base@21.0.11)
 510:            11            280  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$State; (java.xml@21.0.11)
 511:             7            280  clojure.spec.alpha$tuple_impl$reify__2085
